URL,Title,Article number,Price,Pictures,OLX category,OLX category URL,Description
https://www.einhell.ba/shop/bs-ba/gc-pm-46-1-s-b+s.html,Benzinska kosilica za travu GC-PM 46/1 S B&amp;S,3404585,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_470189\einhell-classic-benzinska-kosilica-za-travu-gc-pm-46\1-s-b&amp;s-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>125 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.65 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>2900 min^-1</td></tr><tr class=""""><td><strong>Širina reza</strong></td><td>46 cm</td></tr><tr class=""grey""><td><strong>Zapremina košare</strong></td><td>50 L</td></tr><tr class=""""><td><strong>Prečnik prednjeg točka</strong></td><td>177.8 mm</td></tr><tr class=""grey""><td><strong>Prečnik zadnjeg točka</strong></td><td>203.2 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>770 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>530 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>385 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>31.4 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>27.7 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-pm-46-2-s-hw-e.html,Benzinska kosilica za travu GC-PM 46/2 S HW-E,3404365,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_469246\einhell-classic-benzinska-kosilica-za-travu-gc-pm-46\2-s-hw-e-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Benzinska kosilica za travu GC-PM 46/2 S HW-E robusna je i snažna kosilica koja se pokazuje kao pouzdan pomagač svakom ambicioznom hobi vrtlaru. Njen snažni, zračno hlađeni, jednocilindrični četverotaktni motor pruža visoku razinu okretnog momenta s kojom se čak i gusta, visoka vegetacija može brzo obraditi. Funkcija električnog pokretanja omogućuje posebno lako i brzo pokretanje motora jednostavnim okretanjem ključa. Kosilica sa električnim startom ima akumulator koji ne treba održavati i koji se puni tijekom rada. Punjač akumulatora također je uključen u opseg isporuke, s kojim se baterija po potrebi također može puniti. Startni kabel lako je dostupan na ergonomskoj upravljačkoj ručki koja zahvaljujući svom mekanom rukohvatu i trostupanjskom podešavanju visine nudi veliku jednostavnost upotrebe, a može se i sklopiti radi uštede prostora. Pogon stražnjih kotača koji se može odvojiti omogućuje kontinuirano kretanje, a olakšava i košnju velikih površina. Ovaj uređaj ima velike stražnje kotače s kugličnim ležajevima koji omogućuju rad na teškim terenima. Zahvaljujući centralnom podešavanju visine košenja u šest nivoa, visina košenja može se unaprijed odabrati jednostavno i individualno. Robusno kućište sastoji se od elegantnog čelika presvučenog prahom. Sa 70 litara, izdržljiva korpa nudi dovoljno prostora za duže radne zadatke. Zahvaljujući indikatoru razine, na prvi pogled možete vidjeti kada je potrebno isprazniti. Dodatni češalj za travnjak na prednjoj strani kućišta pouzdano osigurava optimalno poravnanje tla koje se kosi i time čiste rezultate rezanja. Ova se kosilica preporučuje za travnjake do 1.400 m².</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>139 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.9 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>2900 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>1.3 L</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>46 cm</td></tr><tr class=""""><td><strong>Zapremina košare</strong></td><td>70 L</td></tr><tr class=""grey""><td><strong>Prečnik prednjeg točka</strong></td><td>204 mm</td></tr><tr class=""""><td><strong>Prečnik zadnjeg točka</strong></td><td>280 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>880 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>565 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>434 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>41.3 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>35.2 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-pm-46-s.html,Benzinska kosilica za travu GC-PM 46 S,3404720,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_469171\einhell-classic-benzinska-kosilica-za-travu-gc-pm-46-s-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Samohodna benzinska kosilica Einhell GC-PM 46 S sa visokokvalitetnim 4-taktnim pogonskim motorom od 1.9 kW osigurava visoku perfekciju i pouzdanost, tihi rad, ekonomično funkcioniranje, mnogo rezerve snage i dug radni vijek. Pogon na stražnje kotače se može uključiti po potrebi pomicanjem poluge. Centralna poluga za podešavanje visine reza vrlo je lako dostupna u svakom trenutku te razine reza zadovoljavaju svačije potrebe. Uže za paljenje je smješteno nadohvat ruke. Ergonomski dizajn drške i lagano sastavljanje čine je uslužnom za rad i skladištenje. Kućište kosilice je izrađeno od čelika što garantira dug životni vijek stroja. Košara za travu velikog kapaciteta omogućuje neometan rad duže vremena, a praktični indikator napunjenosti Vam u svakom trenutku pokazuje koliko je površine za kositi preostalo do idućeg pražnjenja. </div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>139 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.9 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>2900 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>1.3 L</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>46 cm</td></tr><tr class=""""><td><strong>Zapremina košare</strong></td><td>50 L</td></tr><tr class=""grey""><td><strong>Prečnik prednjeg točka</strong></td><td>177.8 mm</td></tr><tr class=""""><td><strong>Prečnik zadnjeg točka</strong></td><td>204 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>765 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>530 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>434 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>33.1 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>28.2 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-pm-46.html,Benzinska kosilica za travu GC-PM 46,3404730,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_469107\einhell-classic-benzinska-kosilica-za-travu-gc-pm-46-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>139 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.9 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>2900 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>1.3 L</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>46 cm</td></tr><tr class=""""><td><strong>Zapremina košare</strong></td><td>50 L</td></tr><tr class=""grey""><td><strong>Prečnik prednjeg točka</strong></td><td>177.8 mm</td></tr><tr class=""""><td><strong>Prečnik zadnjeg točka</strong></td><td>204 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>770 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>530 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>436 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>30.7 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>27 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-bc-52-i-as.html,Benzinski trimer za travu GC-BC 52 I AS,3436540,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_463482\einhell-classic-benzinski-trimer-za-travu-gc-bc-52-i-as-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >GC-BC 52 I AS benzinski trimer je iznimno moćan uređaj koji se bez napora može nositi sa tvrdokornim rastinjem u teško dostupnim područjima vrta. Obilje snage osigurava visokokvalitetni dvotaktni motor, koji zahvaljujući dvostrukoj radilici sa ležajem i antivibracijskoj funkciji radi iznimno tiho i uz niske vibracije. Zahvaljujući digitalnom paljenju, zajamčen je brz i dinamičan odgovor gasa i zajamčen je stabilan rad motora. Sve kontrole na trimeru mogu se lako postići na univerzalno podesivoj aluminijskoj dršci s dvije ruke sa dizajnom ručke bicikla, tako da se trimer može voditi vrlo udobno i precizno. Za profesionalnu košnju, GC-BC 52 I AS može biti opremljen s 3-zubnim nožem ili nosačem silka s dvostrukim navojem s automatskim izvlačenjem silka koji su uključeni u isporuku. GC-BC 52 I AS ima čvrstu aluminijsku cijev koja može izdržati velika opterećenja. Njegov sustav brzog pokretanja s lako dostupnom pumpicom i automatskim čokom, omogućuje brzo i jednostavno pokretanje. Sigurnost na radu osigurava se centrifugalnom spojkom, koja pri praznom hodu odvaja rezni alat. Remen za nošenje osigurava udoban rad. Za jednostavno transportiranje i uštedu prostora, trimer se može rastaviti na dva dijela zahvaljujući podijeljenoj šipki.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Zapremina</strong></td><td>51.7 cm³</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>1.5 kW</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>0.9 L</td></tr><tr class=""grey""><td><strong>Obrtaji nosača silka (glave)</strong></td><td>6000 rpm</td></tr><tr class=""""><td><strong>Širina reza</strong></td><td>420 mm</td></tr><tr class=""grey""><td><strong>Prečnik konca</strong></td><td>2.4 mm</td></tr><tr class=""""><td><strong>Dužina silka</strong></td><td>400 cm</td></tr><tr class=""grey""><td><strong>Obrtaji noža</strong></td><td>6750 rpm</td></tr><tr class=""""><td><strong>Širina rezanja noža</strong></td><td>25.5 cm</td></tr><tr class=""grey""><td><strong>Motor</strong></td><td>two-stroke, air cooled</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>1000 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>310 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>310 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>10.9 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>8.5 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-pm-51-2-s-hw-b+s.html,Benzinska kosilica za travu GC-PM 51/2 S HW B&amp;S,3404340,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_452422\einhell-classic-benzinska-kosilica-za-travu-gc-pm-51\2-s-hw-b&amp;s-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Benzinska kosilica GC-PM 51/2 S HW B&S visokokvalitetni je uređaj velike snage za visoke zahtjeve koji impresionira svojim performansama i udobnošću prilikom košnje prostranih travnjaka. Njen snažni jednocilindrični četverotaktni motor tvrtke Briggs & Stratton s tehnologijom Ready Start S2 pruža obilje obrtnog momenta za brzo pretvaranje čak i guste, visoke vegetacije u dobro njegovani travnjak. Pogon stražnjih kotača, koji se može isključiti, osigurava kontinuirano kretanje i košnju bez napora na velikim površinama. Šest stupanjsko centralno podešavanje visine rezanja GC-PM 51/2 S HW B&S omogućuje jednostavno, precizno prilagođavanje individualnim zahtjevima. Lako pristupačni starter kabel pričvršćen je na ručke za pokretanje bez napora. Kosilica ima visoke stražnje kotače koji olakšavaju rad na teškim terenima. Ergonomska i sklopiva ručka nudi veliku jednostavnost upotrebe i omogućuje pohranu kosilice na način koji štedi prostor. Robusno kućište uređaja izrađeno je od čelika, a prostrana korpa ima praktični pokazivač razine. GC-PM 51/2 S HW B&S preporučuje se za travnjake do 1.800 m2.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>150 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>2.3 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>2900 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>0.8 L</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>51 cm</td></tr><tr class=""""><td><strong>Zapremina košare</strong></td><td>70 L</td></tr><tr class=""grey""><td><strong>Prečnik prednjeg točka</strong></td><td>204 mm</td></tr><tr class=""""><td><strong>Prečnik zadnjeg točka</strong></td><td>280 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>910 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>590 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>420 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>36 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>32.5 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-pm-40-s.html,Benzinska kosilica za travu GC-PM 40 S,3404820,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_450583\einhell-classic-benzinska-kosilica-za-travu-gc-pm-40-s-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Einhell GC-PM 40 S benzinska kosilica snažna je kosilica koja se preporučuje za travnjake veličine do 1.000 m². Zračno hlađeni jednocilindrični četverotaktni OHV motor pruža ogromnu snagu za suočavanje s velikim površinama i područjima s visokom travom. Pogon možete uključiti i isključiti na stražnjim kotačima. Vi odlučujete trebate li i kada vam treba pomoć pogona. Einhellova benzinska kosilica ima centralno za podešavanje visine košenja na 7 stupnjeva za podešavanje od 25 do 60 milimetara. Ergonomska preklopna duga ručka olakšava rad i odlaganje. Visok otvor za izbacivanje osigurava da se pokošena trava prikupi izuzetno dobro, a velika košara ima indikator razine napunjenosti i dvije ručke za lako pražnjenje. Čvrsto plastično kućište nudi okretnu upravljivost kako bi se olakšao rad i ima izraženu prednost u težini u odnosu na kosilice za travu od čelika.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>99 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.2 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>2900 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>1 L</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>40 cm</td></tr><tr class=""""><td><strong>Zapremina košare</strong></td><td>45 L</td></tr><tr class=""grey""><td><strong>Prečnik prednjeg točka</strong></td><td>178 mm</td></tr><tr class=""""><td><strong>Prečnik zadnjeg točka</strong></td><td>203 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>710 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>533 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>415 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>24.4 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>21.4 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-eh-5747.html,Akumulatorske škare za živicu GC-EH 5747,3403742,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_444979\einhell-classic-akumulatorske-&scaron;kare-za-\u017eivicu-gc-eh-5747-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Praktične Einhell GC-EH 5747 električne škare za živicu vam pružaju reznu snagu koja je potrebna za uređivanje vrta. Tihi, lagani alat idealan je za imanja i vrtove, a jednostavan je i siguran za upotrebu. Precizno obrezivanje, oblikovanje ili rezanje živice više nije složen zadatak kada koristite ove praktične električne škare za živicu. Dvije ručne sa sigurnosnim prekidačima zaustavljaju dvostruke oštrice za manje od sekunde kako bi vas zaštitile. Veliki štitnik za ruke sprečava da lišće i grane pada na vaše ruke. Ergonomska sekundarna ručka pruža vam udobno i čvrsto držanje. Einhell električni trimer za živicu dolazi s robusnim metalnim zupčanikom i dizajniranim za dugi radni vijek. Kako bi smanjili mogućnost oštećenja kabela na kućištu postoji kopča za kabel. Ove električne škare za živicu dolaze s čvrstim štitnikom za oštricu za siguran transport i skladištenje.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>230 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>570 W</td></tr><tr class=""""><td><strong>Brzina praznog hoda</strong></td><td>1600 min^-1</td></tr><tr class=""grey""><td><strong>Dužina mača</strong></td><td>53 cm</td></tr><tr class=""""><td><strong>Dužina reza</strong></td><td>46.5 cm</td></tr><tr class=""grey""><td><strong>Razmak između zubaca</strong></td><td>18 mm</td></tr><tr class=""""><td><strong>Rezovi u minuti</strong></td><td>3200 min^-1</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>940 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>105 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>197 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>3.72 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>2.78 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-em-1536.html,Električna kosilica za travu GC-EM 1536,3400150,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_436590\einhell-classic-elektri\u010dna-kosilica-za-travu-gc-em-1536-productimage-1.jpg,Kosilice i Trimeri,https://www.olx.ba/objava/brzaobjava/797,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Električna kosilica GC-EM 1536 je visokokvalitetan, vrlo moćan uređaj za svakog ambicioznog hobby vrtlara koji zadovoljava najviše standarde prilikom košenja travnjaka srednje veličine. Njen snažni motor sa četkicama snage 1500 W pruža izvrsne rezultate košenja zahvaljujući velikom zakretnom momentu, čak i u gustoj vegetaciji. Zahvaljujući centralnom podešavanju visine rezanja u 5 nivoa, visina rezanja može se odabrati lako i pojedinačno. Za posebno ergonomski rad, vodilica se može podesiti jednostavnim podešavanjem bilo koje visini tijela korisnika. GC-EM 1536 se preporučuje za travnjake do 600 m². Kabal za napajanje zaštićen je od trošenja. Veliki kotači visokog cilindra štite travnjak i olakšavaju rad na teškim terenima. Otprilike 38-litarska vreća za travu osigurava prostor za opsežan rad, a zahvaljujući indikatoru razine može se vidjeti na prvi pogled, ako je potrebno pražnjenje. Robusno kućište izrađeno je od visokokvalitetne plastike otporne na udarce za redovitu uporabu i dugi vijek trajanja. Kosilica je opremljena praktičnom, integriranom ručkom za nošenje za lakši transport. Osim toga, ima preklopnu vodilicu s funkcijom brzog otpuštanja kako bi se uređaj smjestio radi uštede prostora.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Mrežni priključak</strong></td><td>220-240 V  |  50 Hz</td></tr><tr class=""grey""><td><strong>Snaga</strong></td><td>1500 W</td></tr><tr class=""""><td><strong>Brzina praznog hoda</strong></td><td>3400 min^-1</td></tr><tr class=""grey""><td><strong>Širina reza</strong></td><td>36 cm</td></tr><tr class=""""><td><strong>Podešavanje visine rezanja</strong></td><td>5 settings  |  25-65 mm  |  central</td></tr><tr class=""grey""><td><strong>Zapremina košare</strong></td><td>38 L</td></tr><tr class=""""><td><strong>Prečnik prednjeg točka</strong></td><td>140 mm</td></tr><tr class=""grey""><td><strong>Prečnik zadnjeg točka</strong></td><td>200 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>720 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>450 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>325 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>11.5 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>10 kg</td></tr></table></div>"
https://www.einhell.ba/shop/bs-ba/gc-mt-1636-1.html,Benzinska motorna kopačica GC-MT 1636/1,3431500,Prazno polje,https:\\assets.einhell.com\im\imf\y400\900_426904\einhell-classic-benzinska-motorna-kopa\u010dica-gc-mt-1636\1-productimage-1.jpg,Kosilice i kopačice,https://www.olx.ba/objava/brzaobjava/1190,"<div class=""product attribute description"">
    <strong class=""type""></strong>    <div class=""value"" >Benzinska kopačica GC-MT 1636/1 moćan je vrtlarski alat za vrlo učinkovito obrađivanje tla za sve ambiciozne ljubitelje vrta. Jednocilindrični četverotaktni motor s radilicom s bilateralnim ležajevima pruža snažne radne performanse i tihi rad. Čvrsti noževi kopačice omogućavaju brz radni napredak čak i na tvrdom tlu. Graničnik s podesivom visinom ove kopačice omogućuje jednostavno i brzo podešavanje potrebne radne dubine. Za siguran rad, uređaj je opremljen štitnikom na noževima. Čim se prekidač pusti, sklopka odmah zaustavlja noževe. Stabilni vodeći kotač brine za udobno i lako premještanje. Zahvaljujući ergonomskim ručkama s podesivom visinom, kopačica se može optimalno prilagoditi visini svakog korisnika.</div><br><div class=""data item content"" id=""label-technical_infos"" data-role=""content"">
                    <div class=""property-0 clearfix""><table><tr><th colspan=""2"" class=""heading gamma"">Technical Info</th></tr><tr class=""""><td><strong>Motor</strong></td><td>four-stroke, air cooled</td></tr><tr class=""grey""><td><strong>Zapremina</strong></td><td>99 cm³</td></tr><tr class=""""><td><strong>Snaga</strong></td><td>1.5 kW</td></tr><tr class=""grey""><td><strong>Radni broj obrtaja</strong></td><td>3200 min^-1</td></tr><tr class=""""><td><strong>Zapremina rezervoara goriva</strong></td><td>1.5 L</td></tr><tr class=""grey""><td><strong>Radna širina</strong></td><td>36 cm</td></tr><tr class=""""><td><strong>Radna dubina</strong></td><td>220 mm</td></tr><tr class=""grey""><td><strong>Nož za kopanje</strong></td><td>4 Pieces  |  260 mm</td></tr></table><table><tr><th colspan=""2"" class=""heading gamma"">Logistical Info</th></tr><tr class=""""><td><strong>Dužina</strong></td><td>690 mm</td></tr><tr class=""grey""><td><strong>Širina</strong></td><td>375 mm</td></tr><tr class=""""><td><strong>Visina</strong></td><td>665 mm</td></tr><tr class=""grey""><td><strong>Bruto težina proizvoda</strong></td><td>32 kg</td></tr><tr class=""""><td><strong>Težina proizvoda</strong></td><td>28.8 kg</td></tr></table></div>"
