URL,Title,Price,Pictures,Category,OLX category,OLX category URL,Description
https://partner.ue.ba/product.php?item=22865,XRT Univerzalni adapter za laptope 65W XRT65-190-3420AC (NIJE NA STANJU),"29,00 KM",https://www.ue.ba/img/product/22865-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-190-3420AC-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=22842,XRT Univerzalni adapter za laptope 65W XRT65-190-3420AL (NIJE NA STANJU),"28,00 KM",https://www.ue.ba/img/product/22842-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-190-3420AL-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=22862,XRT Univerzalni adapter za laptope 65W XRT65-190-3420EEA (NIJE NA STANJU),"33,55 KM",https://www.ue.ba/img/product/22862-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-190-3420EEA-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=26474,XRT Univerzalni adapter za laptope 65W XRT65-190-3420NA (NIJE NA STANJU),"32,00 KM",https://www.ue.ba/img/product/26474-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-190-3420NA-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=20844,XRT Univerzalni adapter za laptope 65W XRT65-195-3340DL (NIJE NA STANJU),"34,00 KM",https://www.ue.ba/img/product/20844-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-195-3340DL-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27164,XRT Univerzalni adapter za laptope 65W XRT65-195-3340DLN,"33,00 KM",https://www.ue.ba/img/product/27164-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-195-3340DLN-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=26475,XRT Univerzalni adapter za laptope 65W XRT65-195-3340H (NIJE NA STANJU),"29,99 KM",https://www.ue.ba/img/product/26475-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-190-3340H-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=22866,XRT Univerzalni adapter za laptope 65W XRT65-200-3520LS,"33,55 KM",https://www.ue.ba/img/product/22866-XRT-Univerzalni-adapter-za-laptope-65W-XRT65-200-3520LS-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=24093,XRT Univerzalni adapter za laptope 90-190-4740acb Europower (NIJE NA STANJU),"28,00 KM",https://www.ue.ba/img/product/24093-XRT-Univerzalni-adapter-za-laptope-90-190-4740acb-Europower-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=22863,XRT Univerzalni adapter za laptope 90W XRT90-190-4700SON (NIJE NA STANJU),"33,55 KM",https://www.ue.ba/img/product/22863-XRT-Univerzalni-adapter-za-laptope-90W-XRT90-190-4700SON-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
