URL,Title,Price,Pictures,Category,Description
https://www.tronex.ba/katalog/laminator-genie-f9011,"Laminator Genie F9011","19,00",https://www.tronex.ba/wp-content/uploads/Laminator-GenieF9011-400x400.jpg,Alati,"<div class=""tab-content-scroll"">
                        
<p>Za hladnu ili toplu laminaciju papira,<br />
do 100 mikrona, Dimenzije: 34.8x12x7.1cm</p>
                    </div>"
https://www.tronex.ba/katalog/unistavac-papira-genie-106s,"Uništavač papira Genie 106S","25,00",https://www.tronex.ba/wp-content/uploads/Uništavač-papira-genie-106s-400x400.jpg,Alati,"<div class=""tab-content-scroll"">
                        
<p>Kapacitet 7ltr<br />
Idealno za upotrebu<br />
kod kuće ili u uredu<br />
Format max A4,<br />
6 listova odjednom</p>
                    </div>"
https://www.tronex.ba/katalog/aku-busilica-my-project-20v-1-baterija,"Aku bušilica My Project 20V-1 baterija","69,00",https://www.tronex.ba/wp-content/uploads/bušilica-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Aku kapaciteta cca. 2Ah.<br />
Maks. moment za metal 35 Nm<br />
Maks. moment za drvo 25 Nm.<br />
S punjačem i setom svrdala i bitova</p>
                    </div>"
https://www.tronex.ba/katalog/cistac-za-vanjske-povrsine-my-project,"Čistač za vanjske površine My Project","13,90",https://www.tronex.ba/wp-content/uploads/5684384_MY-PROJECT-Flaechenreiniger_xxl-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Učinkovito čišćenje vanjskih površina bez prskanja<br />
Idealno za terase, staze, zidove ili garažna vrata<br />
podesivi pritisak vode<br />
visoka učinkovitost čišćenja zbog rotirajućeg sustava mlaznica<br />
dijelovi kućišta od plastike otporne na udarce<br />
prikladno za visokotlačne perače do 180bar<br />
sadržana priključna cijev, cijevni nastavak i 3 adaptera<br />
promjer: fi 28cm<br />
prikladno za većinu visokotlačnih perača sa standardnom spojnicom (vidi slike)<br />
prikladno i za većinu visokotlačnih perača K-Classic MyProject</p>
                    </div>"
https://www.tronex.ba/katalog/precizna-brusilica-my-project,"Precizna brusilica My Project","35,00",https://www.tronex.ba/wp-content/uploads/Precizna-brusilica-klc-400x400.jpg,Alati,"<div class=""tab-content-scroll"">
                        
<p>S neklizajućim mekim rukohvatom<br />
Bušenje, glodanje, graviranje, poliranje, čišćenje, brušenje i rezanje<br />
Jednostavna promjena priključka<br />
Nazivna brzina 10000 &#8211; 32000 okr/min<br />
220-240 V, 50 Hz<br />
Snaga: 130W<br />
Sadržani dodaci od 250 komada u futroli</p>
                    </div>"
https://www.tronex.ba/katalog/brusilica-my-project-1200w,"Brusilica My Project 1200W","59,00",https://www.tronex.ba/wp-content/uploads/Brusilica-1200W-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Robusno kućište zupčanika od lijevanog aluminija<br />
3-položajna prednja ručka<br />
Neklizajuća mekana ručka<br />
Navoj za nosač ploče za brušenje M14<br />
Elektronička regulacija brzine<br />
Brzina praznog hoda 3000 &#8211; 12000 okr/min<br />
Za sve standardne diskove do Ø125mm<br />
1 zaštitni poklopac za rad na rezanju i brušenju<br />
1200W snage</p>
                    </div>"
https://www.tronex.ba/katalog/mobilni-kompresor-my-project,"Mobilni kompresor My Project","79,00",https://www.tronex.ba/wp-content/uploads/c18069764_1-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Rad bez ulja i održavanja<br />
brzina pumpe 3550 okr/min<br />
protok zraka 180L/min, snaga: 1100W<br />
sa brzom spojnicom i nastavcima</p>
                    </div>"
https://www.tronex.ba/katalog/visokotlacni-perac-my-project-165bar,"Visokotlačni perač My Project 165bar","139,00",https://www.tronex.ba/wp-content/uploads/5684389_MY-PROJECT-Hochdruckreiniger_xxl-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Maksimalni pritisak 165bar, maksimalni protok vode 468L/h<br />
maksimalna temperatura 50°C, duljina visokotlačnog crijeva 10m,<br />
duljina napojnog kabela 5m, snaga: 2200W, turbo mlaznica,<br />
vario mlaznica, meka rotirajuća četka, spremnik 0,5L za sredstvo<br />
za čišćenje, igla za čišćenje mlaznica, materijal pumpe: aluminij</p>
                    </div>"
https://www.tronex.ba/katalog/univerzalna-stanica-za-ostrenje-my-project,"Univerzalna stanica za oštrenje My Project","39,00",https://www.tronex.ba/wp-content/uploads/5561850_Universal-Schaerfstation_xxl-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Brzo i jednostavno oštrenje noževa, škara, svrdala, dlijeta..<br />
Snaga 65W, kabel 2m, rezervna brusna ploča fi 51mm,<br />
podesivi kut oštrenja 15-50°</p>
                    </div>"
https://www.tronex.ba/katalog/elektricni-udarni-odvijac-my-project,"Električni udarni odvijač My Project","59,00",https://www.tronex.ba/wp-content/uploads/my-project-elektro-schlagschrauber-1-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Ergonomski dizajn, 3600 okr/min, 450W<br />
maksimalni zakretni moment 320Nm,<br />
maksimalni zatezni moment 100Nm,<br />
uključuje 4 nasadna<br />
ključa 17/19/21/22mm</p>
                    </div>"
https://www.tronex.ba/katalog/aku-busilica-my-project-20v,"Aku bušilica My Project 20V-2 baterije","85,00",https://www.tronex.ba/wp-content/uploads/bušilica-sa-2-baterije-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Aku kapaciteta cca. 2Ah.<br />
Maks. moment za metal 35 Nm<br />
Maks. moment za drvo 25 Nm.<br />
S punjačem i dodatnom baterijom<br />
Sadrži set svrdala i bitova</p>
                    </div>"
https://www.tronex.ba/katalog/aku-busilica-odvijac-my-project,"Aku bušilica odvijač My Project","49,00",https://www.tronex.ba/wp-content/uploads/6068634_MY-PROJECT-Akku-Bohrschrauber_xxl-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>2 brzine rada, sa indikatorom napunjenosti,<br />
Li-Ion baterija 12V, vrijeme punjenja cca<br />
60min, 16 dijelni set bitova i svrdala</p>
                    </div>"
https://www.tronex.ba/katalog/crijevo-za-vodu-carrera,"Crijevo za vodu Carrera","23,90",https://www.tronex.ba/wp-content/uploads/Crijevo-za-vodu-fleksibilno-Carrera-GREENMASTER-5-15m-1-400x400.jpg,Alati,"<div class=""tab-content-scroll"">
                        
<p>Fleksibilno crijevo za vodu Carrera GREENMASTER 5-15m</p>
<p>Rastezanje 3 puta,<br />
Normalna duljina: 5m<br />
Maksimalna duljina (pod pritiskom): 15m<br />
Bez uvijanja i grčenja crijeva<br />
Uvelike štedi prostor i pojednostavljuje pohranu</p>
                    </div>"
https://www.tronex.ba/katalog/pumpa-k-classic,"Pumpa K Classic 29P308","9,00",https://www.tronex.ba/wp-content/uploads/Pumpa-KLC-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Električna pumpa za napuhavanje K Classic<br />
maksimalni zračni pritisak ca 0,06bar<br />
Rad na mrežni napon 220V<br />
Idealno za madrace, bazene, čamce, obruče za plivanje itd<br />
Uključuje 3 nastavka za uobičajene ventile</p>
                    </div>"
https://www.tronex.ba/katalog/punjac-akumulatora-12v-7a,"Punjač akumulatora 12V/7A","39,00",https://www.tronex.ba/wp-content/uploads/Cartrend-7V-7A-1-400x400.jpg,Alati,"<div class=""tab-content-scroll"">
                        
<p>7 ampera<br />
za baterije od 20 do 100 Ah<br />
Za sve 12V olovne baterije bez održavanja<br />
Pogodno za kontinuirano punjenje<br />
Zaštita od povratnog polariteta, preopterećenja i kratkog spoja<br />
Robusno ABS kućište s integriranom ručkom za nošenje<br />
Kabel sa stezaljkama duljine 1,5 m.<br />
Napajanje s utikačem Euro flat duljine oko 2 metra</p>
                    </div>"
https://www.tronex.ba/katalog/industrijski-fen,"Industrijski fen GT-HAG-02","25,00",https://www.tronex.ba/wp-content/uploads/Industrijski-fen-GT-HAG-02-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Model: GT-HAG-02<br />
Snaga: 2000 W<br />
2 razine temperature: 350 i 550°C<br />
Uključuje 4 nastavka za različite namjene</p>
                    </div>"
https://www.tronex.ba/katalog/elektricni-timer,"Električni timer GT-ZSm-01","8,00",https://www.tronex.ba/wp-content/uploads/Električni-timer-Tevion-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Timer utičnica Tevion 2u1<br />
Jednostavno vremensko podešavanje<br />
16A, 3,5kW</p>
                    </div>"
https://www.tronex.ba/katalog/akupunjac,"Akupunjač CPL 2054","26,00",https://www.tronex.ba/wp-content/uploads/Punjač-akumulatora-Auto-XS_auto_motor_autoakkumulator_tolto_6V_12V-400x400.png,Alati,"<div class=""tab-content-scroll"">
                        
<p>Punjač za akumulator AUTO XS CPL 2054<br />
Za baterije 6 (1,2Ah do 14Ah) ili 12V(1,2Ah do 120Ah)<br />
Naponi punjenja: 3,8V &#8211; 14,7V<br />
-Stalna funkcija punjenja, trickle charging, zaštita od pregrijavanja, kratkog spoja i zamjene polariteta, funkcija ponovne aktivacije duboko ispražnjenih baterija</p>
                    </div>"
https://www.tronex.ba/katalog/slusalice-philips-shd8800,"Slušalice Philips SHD8800","79,00",https://www.tronex.ba/wp-content/uploads/Slušalice-Philips-SHD8800-2-400x400.jpg,Slušalice,"<div class=""tab-content-scroll"">
                        
<p>40-milimetarski pokretač ovih bežičnih Hi-Fi slušalica pruža prvoklasnu kvalitetu zvuka kako biste mogli uživati u svojoj glazbi<br />
Slušajte glazbu kao da ste u studiju. HRA (zvuk visoke rezolucije) omogućava vam da se uronite u fantastične zvučne snimke kada koristite ove 16-bitne, 44,1kHz<br />
Do 20 sati rada uz bežični domet od 15 metara<br />
Kristalno čist zvuk zahvaljujući svojoj frekvenciji prenosa od 2,4GHz</p>
                    </div>"
https://www.tronex.ba/katalog/radio-terris-rca593,"Radio Terris RCA593","39,00",https://www.tronex.ba/wp-content/uploads/radio-terris-rca593red-400x400.jpg,Radio,"<div class=""tab-content-scroll"">
                        
<p>FM, automatsko<br />
skeniranje AMS<br />
USB čitač mp3 datoteka<br />
AUX 3,5mm, izlaz za<br />
slušalice 3,5mm<br />
2&#215;2,2W RMS,<br />
LC-ekran, cd čitač</p>
                    </div>"
https://www.tronex.ba/katalog/slusalice-sony-mdrf811,"Slušalice Sony MDRF811","49,00",https://www.tronex.ba/wp-content/uploads/Slušalice-Sony-MDR-F811-1-400x400.png,Slušalice,"<div class=""tab-content-scroll"">
                        
<p>Do 100m bežičnog dometa,<br />
do 13 sati baterijske autonomije<br />
Samoprilagođavajuća traka<br />
za glavu, 40mm neodimijski<br />
zvučnici20–20,000Hz<br />
frekvencijski raspon</p>
                    </div>"
https://www.tronex.ba/katalog/zvucnik-mini-silvercrest,"Zvučnik mini Silvercrest Bluetooth","15,00",https://www.tronex.ba/wp-content/uploads/Zvučnik-mini-Silvercrest-SBL-4.1A1-BT-6-400x400.jpg,Zvučnici,"<div class=""tab-content-scroll"">
                        
<p>Model: SBL 4.1A1 BT<br />
Za do 8 sati reprodukcije glazbe<br />
S visokokvalitetnim metalnim kućištem<br />
Snažna Li-Ion baterija (3,7V, 750mAh)<br />
Uključujući kabel za punjenje USB-micro USB i 3,5mm audio kabel (oba duljine po 75cm)<br />
Bluetooth® v4.1<br />
S funkcijom hands-free<br />
Izlazna snaga: približno 2,8W<br />
Domet: do 10 metara<br />
Dostupan u više boja</p>
                    </div>"
https://www.tronex.ba/katalog/radio-terris-nrd201-bt,"Radio Terris NRD201 BT","39,90",https://www.tronex.ba/wp-content/uploads/Radio-Terris-NRD201-BT-1.jpg,Radio,"<div class=""tab-content-scroll"">
                        
<p>Digitalni radio DAB+ FM<br />
Stolni mono radio u retro stilu i drveni okvir s ugrađenim zvučnikom (izlazna snaga 5W)<br />
Klasični analogni radio prijem putem FM-a (s RDS funkcijom) i digitalno putem DAB-a i DAB-a +.<br />
Zaslon u boji prikazuje dodatne informacije poput dijaprojekcija, naslovnica albuma, studijskih fotografija i još mnogo toga<br />
Funkcije: Bluetooth, AUX, FM, DAB</p>
                    </div>"
https://www.tronex.ba/katalog/slusalice-bezicne-philips-shc5100,"Slušalice bežične Philips SHC5100","19,90",https://www.tronex.ba/wp-content/uploads/SLušalice-SHC5100-400x400.png,Slušalice,"<div class=""tab-content-scroll"">
                        
<p> Bežične  slušalice baterije 2×1.5V NiMH AAA efektivni domet 100m autonomija do 14h</p>
                    </div>"
https://www.tronex.ba/katalog/muzicka-linija-mikro-wm2719usb-sd,"Muzička linija Mikro WM2719USB/SD","25,00",https://www.tronex.ba/wp-content/uploads/Untitled-1.jpg,Radio,"<div class=""tab-content-scroll"">
                        
<p>Muzička linija Mikro WM2719USB/SD</p>
<p>Funkcije: Audio CD, USB, SD, AUX, daljinski upravljač</p>
                    </div>"
https://www.tronex.ba/katalog/slusalice-blaupuntk-tws10,"Slušalice Blaupuntk TWS10","39,00",https://www.tronex.ba/wp-content/uploads/Slušalice-Blaupuntk-TWS10-01-400x400.png,Slušalice,"<div class=""tab-content-scroll"">
                        
<p>Efektivna udaljenost: 5-10m Radno vrijeme: 3-5 sati Vrijeme čekanja: oko 40 sati Bluetooth protokol: Hsp / Hfp / A2dp / Avrcp</p>
                    </div>"
https://www.tronex.ba/katalog/bluray-player-samsung-bdj5500,"Bluray player Samsung BDJ5500","68,00",https://www.tronex.ba/wp-content/uploads/bd-j5500-2-400x400.jpg,"DVD &amp; Bluray","<div class=""tab-content-scroll"">
                        
<p>2.0 audio izlaz+digital out<br />
3D Bluray, 1xUSB<br />
HDMI 1x, DVD, CD, VCD,<br />
Bluray, mpeg2/4, divx, jpeg</p>
                    </div>"
https://www.tronex.ba/katalog/bluetooth-zvucnik-silvercrest-sbls-6-a1,"Bluetooth zvučnik Silvercrest SBLS 6 A1","29,90",https://www.tronex.ba/wp-content/uploads/Silvercrest-SBLS-6-A1-400x400.jpg,Zvučnici,"<div class=""tab-content-scroll"">
                        
<p>Li-ionska baterija: približno 2.200 mAh &#8211; Priključci: Bluetooth® bežična tehnologija v2.1, AUXIN (priključak 3,5 mm) &#8211; Izlazna snaga: 2x 3W</p>
                    </div>"
https://www.tronex.ba/katalog/slusalice-silvercrest-skh-60c1,"Slušalice Silvercrest SKH 60C1","11,00",https://www.tronex.ba/wp-content/uploads/Silvercrest-SKH-60C1-slušalice-1-400x400.jpg,Slušalice,"<div class=""tab-content-scroll"">
                        
<p>S PET membranom od 40 mm<br />
Priključak za druge slušalice<br />
Individualno prilagodljiv<br />
Može se sklopiti radi uštede prostora<br />
Izvrsni zvuk<br />
Jednostrani kabel s tekstilnim premazom<br />
Utikač od 3,5 mm<br />
Duljina kabela približno 1,5 m</p>
                    </div>"
https://www.tronex.ba/katalog/resiver-schwaiger-dtr600-dvb-t2-hevc-h265,"Resiver Schwaiger DTR600 DVB-T2 HEVC h265","49,00",https://www.tronex.ba/wp-content/uploads/schwaiger-dtr-600-dvb-t2-hevc-1-400x400.jpg,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Novi televizijski i radijski programi DVB-T2 h265 HD (besplatni i šifrirani) primaju se u punoj HD kvaliteti novom metodom kompresije HEVC<br />
Uz to prijamnik nudi internetski radio i media player za reprodukciju različitih formata datoteka (audio, video, slika) putem USB-a<br />
Full HD 1080p<br />
Priključci:<br />
1x koaksijalni audio ulaz,<br />
1x koaksijalni audio izlaz,<br />
1x USB 2.0,<br />
1x HDMI,<br />
1x SCART,<br />
1x RJ45 LAN,<br />
1x infracrveno sučelje<br />
PVR funkcija<br />
Potrošnja energije (rad) :15w<br />
Memorija: 10000 programa<br />
Tip proizvoda: DVB-T2 HD HEVC h265<br />
Vrste prijema: DVB-T2 HD<br />
Maksimalna razlučivost slike 1080 piksela<br />
Daljinski upravljač<br />
Kabel za spajanje sa televizorom: ne</p>
                    </div>"
https://www.tronex.ba/katalog/zvucnik-blaupunkt-psk1652,"Zvučnik Blaupunkt PSK1652","139,00",https://www.tronex.ba/wp-content/uploads/Zvučnik-Balupunkt-PSK1652-1-400x400.png,Zvučnici,"<div class=""tab-content-scroll"">
                        
<p>Prijenosni zvučnik Blaupunkt PSK1652 sa baterijom</p>
<p>Bluetooth prijenosni party zvučnik za streaming glazbe s telefona ili računala V3.0+EDR<br />
Ulaz za mikrofon i gitaru s Echo efektima<br />
Učinkovita rasvjeta podesiva za rad uz glazbu<br />
2 USB veze za glazbu<br />
FM radio s PLL tuner i AMS funkcijom<br />
LCD zaslon s pozadinskim osvjetljenjem<br />
30 memorija stanice<br />
Glazbena snaga 40W<br />
Integrirana baterija za reprodukciju do 6h<br />
Antena<br />
Dimenzije (ŠxDxV): oko 202x201x490mm</p>
                    </div>"
https://www.tronex.ba/katalog/zvucnik-swiss-dotbox1,"Zvučnik Swiss DOTBOX1","29,90",https://www.tronex.ba/wp-content/uploads/Zvučnik-Swiss-DOTBOX1-0-400x400.jpg,Zvučnici,"<div class=""tab-content-scroll"">
                        
<p>Swisstone Dotbox 1<br />
RMS nazivna snaga: 15W<br />
Tehnologija povezivanja: Bežična preko Bluetooth 4.2<br />
Boja proizvoda: crna<br />
Li-Ion ugrađena baterija<br />
Dimenzije: ŠxDxV: 148x148x132mm<br />
Masa: 970 g</p>
                    </div>"
https://www.tronex.ba/katalog/zvucnik-switch-on-sp-bi02-bt,"Zvučnik Switch On SP-BI02 BT","19,00",https://www.tronex.ba/wp-content/uploads/Zvučnik-Switch-On-SP-BI02-BT-400x400.jpg,Zvučnici,"<div class=""tab-content-scroll"">
                        
<p>Bežični prijenos glazbe preko Bluetooth<br />
Hands-free funkcija<br />
Integrirana litij-polimerna baterija od 3,7 V<br />
Izlazna snaga glazbe max. 28W<br />
Uklj. USB kabel za punjenje, AUX kabel</p>
                    </div>"
https://www.tronex.ba/katalog/radio-thomson-mic201bt,"Radio Thomson MIC201BT","89,00",https://www.tronex.ba/wp-content/uploads/Radio-Thomson-MIC201BT--400x400.png,Radio,"<div class=""tab-content-scroll"">
                        
<p>Maks. izlazna snaga: 50W<br />
Bluetooth funkcija<br />
FM radio / digitalni tuner s 20 memorijskih prostora<br />
DAB + Radio *<br />
USB ulaz<br />
AUX-IN 3,5mm<br />
Funkcija izjednačivača<br />
Daljinsko upravljanje<br />
Napajanje: 230V</p>
                    </div>"
https://www.tronex.ba/katalog/soundbar-blaupunkt-ls1840,"Soundbar Blaupunkt LS1840","89,00",https://www.tronex.ba/wp-content/uploads/Soundbar-Blaupunkt-LS1840-1-400x400.jpg,Zvučnici,"<div class=""tab-content-scroll"">
                        
<p>Bluetooth 4.2<br />
50 W RMS<br />
Daljinsko upravljanje<br />
Idealno za televizore s dijagonalom zaslona od najmanje 40 &#8220;(približno 95 cm)<br />
Glazbena snaga: 2 x 25 W RMS<br />
LED zaslon za prikaz izvora<br />
HDMI ARC (Audio Return Channel) automatski reproducira zvuk TV-a<br />
AUX ulaz<br />
3 načina ekvilajzera (glazba / film / glas)<br />
Dimenzije (ŠxDxV): približno 956x60x60mm</p>
                    </div>"
https://www.tronex.ba/katalog/radio-sat-philips-aj3400,"Radio sat Philips AJ3400","35,00",https://www.tronex.ba/wp-content/uploads/philips-aj3400-1-400x399.jpg,Radio,"<div class=""tab-content-scroll"">
                        
<p>Radio sat Philips<br />
Model: AJ3400<br />
Veliki zaslon<br />
FM digitalno podešavanje<br />
Dvostruki alarm<br />
Rezervno napajanje za sat i alarm</p>
<p>Uz odličan zvuk i izuzetnu praktičnost, ovaj radio sa satom tvrtke Philips donosi najbolje radijske sadržaje s FM digitalnim podešavanjem. Velik zaslon omogućuje jasan prikaz vremena, a ugrađeno rezervno napajanje jamči vam buđenje na vrijeme čak i u slučaju prekida napajanja.</p>
                    </div>"
https://www.tronex.ba/katalog/radio-sat-blaupunkt-2,"Radio sat Blaupunkt","19,90",https://www.tronex.ba/wp-content/uploads/Radio-sat-budilica-Blaupunkt-CLR80-DG-400x400.png,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Model: CLR80</p>
<p>VHF prijemnik sa PLL<br />
2 alarma, NAP tajmer, sleep timer do 90 min<br />
Muzičke performanse 1 x 0.8 W RMS, 20 memorije stanice<br />
0.8 &#8220;LED zaslon; Boja displeja: amber</p>
                    </div>"
https://www.tronex.ba/katalog/dvd-player-sony-dvp-sr170,"DVD player Sony DVP-SR170","29,90",https://www.tronex.ba/wp-content/uploads/DVD-player-Sony-DVP-SR170-1-400x400.jpg,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Podržani diskovi: CD, DVD+/-R, DVD RW, SVCD, VCD<br />
Formati: MP4, H.264, Mpeg1, Mpeg2, Mpeg4</p>
<p>DVD uređaj za reprodukciju sa višestrukim formatima, uključujući diskove s više formata i CD-ove. Možete reproducirati ili podešavati postavke na uređaju za reprodukciju i na televizoru &#8211; uključujući snagu, kanal i jačinu zvuka &#8211; pomoću DVD-a daljinski<br />
Kompaktan dizajn za uštedu prostora</p>
                    </div>"
https://www.tronex.ba/katalog/resiver-schwaiger-dcr600,"Resiver Schwaiger DCR600 DVB-C","39,00",https://www.tronex.ba/wp-content/uploads/Resiver-Schwaiger-DCR600-1-400x400.jpg,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Model: DCR600 HD kabelski</p>
<p>Tuner: DVB-C resiver<br />
USB 2.0, HDMI, SCART,<br />
Pomoću kabelskog prijemnika SCHWAIGER možete primati nešifrirane TV i radio programe putem kabelske veze.<br />
Prijemnik ima automatsku i ručnu pretragu stanica.<br />
Pomoću ugrađenog multimedijskog uređaja možete reproducirati audio (MP3) i video podatke (AVI, MKV) putem kabelskog prijemnika.<br />
Prijemnik ima elektronički programski vodič (EPG) sa pregledom od 7 dana (ovisno o stanici) i višejezičnim menijem zaslona.<br />
Kablovski prijemnik ima LAN vezu za RSS feed i funkciju vremenske prognoze.<br />
Daljinski upravljač<br />
Rezolucije: 576i, 576p, 720p, 1080i, Full HD 1080p<br />
Timeshift način rada (samo u vezi sa spoljnim skladišnim medijem)<br />
Ekološki zbog male potrošnje energije u stanju pripravnosti (&lt;0,5W)<br />
USB 2.0 sučelje za povezivanje vanjskih medija za pohranu<br />
Automatsko otkrivanje formata slike (4:3 &lt;&gt; 16:9)<br />
Automatska ili ručna pretraga stanica (brzo automatsko traženje)<br />
Detaljna pretraga stanica (slijepo skeniranje)<br />
Lista kanala može se uvesti i izvoziti (putem USB-a)</p>
                    </div>"
https://www.tronex.ba/katalog/bluray-samsung-j4500,"Bluray Samsung J4500","49,00",https://www.tronex.ba/wp-content/uploads/Bluray-samsung-bd-j4500-400x400.png,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Model: BD-J4500<br />
Sučelja: HDMI 1x, USB 1x<br />
Audio: CD-DA, WMA, WAV, OGG, FLAC, MP3<br />
Sustav zvuka: Dolby TrueHD, DTS 2.0 Digital out, Dolby Digital, DTS<br />
Mogućnosti: BD Wise<br />
Formati diskova: BD-R, DVD-RW, DVD+RW, CD-RW<br />
Video: BD Video, DVD Video, MOV, FLV, VOB, Video CD, MPEG-2, MPEG-4, DivX, DivX HD, AVCHD, MKV, WMV</p>
                    </div>"
https://www.tronex.ba/katalog/satelitski-hd-resiver-samsung,"Satelitski HD resiver Samsung","49,00",https://www.tronex.ba/wp-content/uploads/Samsung-Media-Box-Lite-GX-SM540SH-1-400x400.jpg,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Model: Samsung HD+ GX-SM540 SH MediaBox<br />
DVB-S / DVB-S2 tuneri<br />
EPG, Media player, LAN, USB, HDMI, digitalni audio izlaz</p>
<p>Uživajte u više od 50 njemačkih kanala u punoj Full HD kvaliteti i najboljem zvuku<br />
Uživajte u zvuku uz Dolby Digital Plus surround zvuk<br />
Mala potrošnja energije zahvaljujući funkciji eko štednje<br />
Impresivno jednostavan koncept rada sa intuitivnom navigacijom po meniju<br />
S Anynet + koristite samo jedan daljinski upravljač za sve uređaje spojene putem HDMI-CEC<br />
Pomoću Connect Share možete gledati filmove, videozapise i slike s vanjskih medija za pohranu na televizoru<br />
Podrška brojnih video formata kao što su MKV, AVI, WMV, MP4, MOV itd.<br />
HDMI izlaz za digitalni video i prijenos zvuka</p>
<p>Tehničke karakteristike satelitskog prijemnika osiguravaju oštru sliku i čine vaše omiljene filmove i TV serije doživljaj za oči i uši.<br />
Satelitski prijemnik Samsung GX-SM 540 SH HDTV također je uređaj za svestrane aplikacije. Možete koristiti Connect Share za gledanje filmova, videozapisa i slika s vanjskih medija za pohranu na televizoru, s podržanim brojnim video formatima. MKV, AVI, WMV, MP4, MOV i drugi formati mogu se reproducirati putem ovog prijemnika, koji se može pozvati preko USB ili HDMI sučelja.</p>
                    </div>"
https://www.tronex.ba/katalog/satelitski-hd-resiver-comag,"Satelitski HD resiver Comag HD25","68,00",https://www.tronex.ba/wp-content/uploads/Comag-HD25-1-400x400.jpg,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>HD satelitski DVBS-2 prijemnik sa HDMI i skart izlazom.<br />
USB ulaz za prikaz videozapisa (mkv, avi), audio zapisa (mp3), slika (jpg).</p>
<p>Opis uređaja:<br />
Tehnologija / vrsta prijema: digitalni satelitski prijemnik / visoke razlučivosti<br />
Tuner: DVB-S2<br />
Programi besplatni za zrak: Da<br />
Ugrađeni čitač kartica: Ne<br />
CI utor: Ne<br />
SDTV: Da<br />
HDTV: Da (720p, 1080i)<br />
PVRready funkcija: Ne</p>
<p>Specifikacije:<br />
Programska memorija: 5000<br />
Ažuriranje softvera putem USB-a<br />
Elektronički programski vodič EPG: do 7 dana unaprijed (ovisno o emiteru)<br />
Plug and play<br />
Višejezični zaslonski izbornik<br />
Uređivač popisa kanala<br />
Funkcija pretraživanja programa po imenu<br />
Višefunkcijski timer: 8 puta<br />
Funkcija timera povezana s EPG-om<br />
Roditeljska kontrola<br />
Kratko vrijeme prebacivanja<br />
Pamćenje zadnjeg kanala<br />
Automatsko prepoznavanje formata slike s 4: 3/16: 9<br />
Teletekst putem OSD-a<br />
Radio prijem s pozadinskim zaslonom<br />
DiSEqC 1.2 &#038; USALS</p>
<p>Priključci:<br />
Sat-F ulazni ulaz: Tip F, IEC 169-24<br />
Sat-F izlazni priključak: Tip F, IEC 169-24<br />
USB 2.0 sučelje: 1 (prednja strana uređaja)<br />
HDMI veza: 1<br />
Euroscart veza za TV: 1<br />
Digitalni koaksijalni audio izlaz S / PDIF: 1<br />
Izlaz komponente YPbPr: Ne<br />
Euroscart veza za video: Ne<br />
RCA Audio Cinch Out (Stereo): Ne<br />
Digitalni optički izlaz zvuka S / PDIF: Ne<br />
RCA Video Cinch Out: Ne<br />
S-video veza: Ne<br />
RS232 sučelje: Ne<br />
Prekidač za napajanje: Ne</p>
                    </div>"
https://www.tronex.ba/katalog/radio-grundig-city31,"Radio Grundig City31","18,00",https://www.tronex.ba/wp-content/uploads/Radio-tranzistor-Grundig-PR3201-City31-400x400.png,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Model: PR3201 City31<br />
Kompaktni džepni radio tranzistor<br />
Snažan zvuk zahvaljujući velikim ugrađenim zvučnicima<br />
Stereo slušalice<br />
FM / MW tuner,<br />
boja: krom</p>
                    </div>"
https://www.tronex.ba/katalog/radio-sat-blaupunkt,"Radio sat Blaupunkt CLR50","22,00",https://www.tronex.ba/wp-content/uploads/Radio-budilica-Blaupunkt-CLR50-42-Front-400x400.png,Audio-Video,"<div class=""tab-content-scroll"">
                        
<p>Model: CLR50</p>
                    </div>"
